user_id,parent_asin,timestamp,rating,helpful_vote,ms
AHZIDPCPBTGT7XXN6BVWGO7DJW2Q,B0026L5KRE,1274464838000,1.0,0,1274464838000
AFWAZBIB7QIKA3G4HOAUGGXKWCUA,B095DD4T41,1567907259468,5.0,0,1567907259468
AH742J4HMKNXQUDXIO6PUIVKQ2LQ,B078HXP694,1589383950679,2.0,0,1589383950679
AHJSFPRFE2KD4VSVHLPMK2IIO7KQ,B005V3D0EO,1339424973000,5.0,0,1339424973000
AFJZVBVSQTO7F47M35AZTTGT7KPA,B006T9VMKI,1358387101000,4.0,0,1358387101000
AHMNJV5DWJGC4OSWKGQLPHEBSEJQ,B085HFKXM7,1596059020833,5.0,1,1596059020833
AHXHMSKDJ6CPRK4DWVGUT3VKGQ7Q,B00ARGDD6K,1393331877000,5.0,0,1393331877000
AHVYPVJHFBNLWRJMMP4R7Q6XEK5A,B00LN4NYCS,1445703538000,5.0,0,1445703538000
AFOP4EXEZQPBEYOQKJPUPPEMCL2A,B0071BDS3W,1387737853000,5.0,1,1387737853000
AHIVJORB4NIJEAXFUM7EH7I7M2TQ,B0BZ6ZH5X4,1356964324000,5.0,0,1356964324000
AF3OZCK5YPHNS3IP33ANCCWRQCMQ,B002GU732A,1278683806000,5.0,0,1278683806000
AELF5ZKD4ROSXT4TUEPSCIA5DO6Q,B0012VVFYQ,1236452292000,5.0,3,1236452292000
AEQOOZUXZRG7LYUU4NPNK425S7HQ,B002UXRXEQ,1369186661000,5.0,0,1369186661000
AFTZ5VJFSU37HWPK3ZB4LLK2JIGA,B0094FI32Y,1361224170000,5.0,0,1361224170000
AEY6PSOZVNZJS3IN6VVYE4MSWYSA,B005K5T4G6,1394048092000,5.0,0,1394048092000
AHDVXAMGSKU5UCGN5OCXLUZ4ITWQ,B005HURCI6,1400754821000,4.0,0,1400754821000
AHIFS2P74Q2ADZ3SBP3Q3AT4YMZQ,B006RC9YZM,1358262572000,5.0,0,1358262572000
AE7LXMKUZO4IPJDKGW6TRHKZJ6ZQ,B005DVIFAI,1369432510000,5.0,0,1369432510000
AEG4MZB6ZHWPVGF3L5MUA362K7OQ,B008VPS57Q,1387809096000,4.0,0,1387809096000
AGTVZPOFWVHEKODYVVRDQ4KJOR6Q,B006OY37V0,1370014276000,5.0,0,1370014276000
AFI65NPPYQPLYQHGUHKJGIDL54EA,B002CQTZYM,1173918292000,5.0,0,1173918292000
AGQL7Q4C4O5V5ABATQ3YQZDGRQ5A,B013VCWZOW,1466270104000,5.0,1,1466270104000
AHE6SEUZYCPPTTS3UT6ZZPFOXPRA,B09QT4Y2MX,1202916370000,3.0,3,1202916370000
AEQIT2OE7DB6HZY5HSHLKWRBPNBQ,B001AYLJCI,1261574471000,5.0,2,1261574471000
AGS74MDAHIYMWKBMKUZMRECCJLUQ,B01N26NDZT,1503676859121,5.0,0,1503676859121
AHKBEYMXPDFI7A5P5FT4QXVNWYAA,B08134XNNB,1601504102236,5.0,0,1601504102236
AFXXXU4PHX7BV3FBTSHT63YJKWBA,B001941UDW,1260826048000,1.0,6,1260826048000
AEW75TA72N3RKN5JGBKORJXK62FQ,B002CMM65Q,1372285150000,5.0,1,1372285150000
AEOZVAEXDHD3CP2QKMIPBGALVDNQ,B07V42MZS9,1480870135000,5.0,0,1480870135000
AFWUULZ4WPGOED4XOJGFWEKQH37Q,B009H1OPVI,1441741165000,1.0,0,1441741165000
AHQJRXPM5OY5DELV7WDKHSRDYTIA,B004O8CKDO,1361173680000,5.0,0,1361173680000
AH3MFCCFWSLOHDGAYUVS3PBC2RPQ,B003YUQIEK,1370010925000,5.0,1,1370010925000
AH3WNJT37BBH226YHZC6MHNAQZNQ,B0072V05MI,1358954928000,5.0,0,1358954928000
AF76WT4QPH4IJGLJG7YGIVUDNZ4Q,B07NW7SS21,1388534641000,5.0,0,1388534641000
AE6HCWFLWY4BN5IC4VMRAHQMNIHQ,B003ZTVF2K,1344195557000,5.0,0,1344195557000
AFD26TCCCBE7XD2FGWZL6G7HI3WA,B0BZ8CRQ81,1576124242743,5.0,4,1576124242743
AEREF2RTC25MI7YXVPU4TZBXNQKA,B002L16VA4,1334863518000,5.0,0,1334863518000
AFK32H7KRONZGFQPLYOY6Q6YAERQ,B005FUMV8O,1359173161000,5.0,0,1359173161000
AGPHUFGKFK2CIXVOZM6XAM7BBUWQ,B006LGOMIS,1368721186000,5.0,0,1368721186000
AH4O6QLDZCOAUWYUG2RWMJXTVCRA,B004MPRJ3U,1388254276000,5.0,0,1388254276000
AF4J5HMGRG6S5ANSEYHPLJUU77JA,B09NC6GKQ2,1521666754317,5.0,0,1521666754317
AG3DSHJZKCBAJMNHBYYUXY4LRSIQ,B006QN64LO,1388436243000,4.0,0,1388436243000
AHA6KUHZJJEYLA6BCIEYMDWJZASA,B01A1T1VCA,1551085432711,4.0,15,1551085432711
AFLKE72XCRAQU6TDDIKHP3RIUVOA,B002NPB2O8,1281314932000,5.0,2,1281314932000
AH66AWGZGAA2R7EX2A6NBY2WSEDQ,B004XJ3IO4,1360556468000,5.0,0,1360556468000
AFO3OSEUKVYKO3NDAUNOHWMTXA7A,B00BETMSC4,1400607638000,4.0,0,1400607638000
AHFJXIHD2BNG3ZK5RJPQ7GQHECCA,B003D3NWBA,1262895787000,5.0,0,1262895787000
AGAZ2BUIHCBDTLMMGN3W3L5PJWKQ,B008ET2642,1400154817000,5.0,4,1400154817000
AHWBGGEASD4AHITYBSFQKXD25FDA,B0055ATVUU,1339000886000,5.0,0,1339000886000
AHQ2NDZV3KCY4MIR4455VT6BBMWQ,B07K2L35G3,1575422209998,4.0,0,1575422209998
AHAPWN7II32UJH6OWETREFKWCODA,B0055FM2G0,1380205348000,4.0,0,1380205348000
AEATCDDCLRMJNCTLWLU42UZGEVEA,B004DEQE18,1400692316000,5.0,0,1400692316000
AEMHNKZ4JMOGPXEIHUKHYPPDHOJA,B004WJBZ54,1369666344000,5.0,0,1369666344000
AFSIUEM5ZTUDX7YMNA4M6O2T4PZQ,B00BRCBCUC,1518752852029,4.0,0,1518752852029
AE6EXISPRU2U7C63G23IKSIKTTNQ,B005FU6YU0,1343756799000,5.0,2,1343756799000
AGYIPWNBWASY42RFH2IR7LTLG5EA,B004DER4T4,1342244538000,3.0,0,1342244538000
AG6TCHV6WOZH6PDWMXW3IBQU7JNQ,B000LUU63K,1372267272000,5.0,0,1372267272000
AEYUGTQTLYTOO2PYI7L2RGAMJABA,B001NXBW4Q,1380200821000,2.0,0,1380200821000
AEH3ADS62C3X4YNOKNO2K75BO7UA,B002WYJDCI,1394482046000,5.0,1,1394482046000
AF2ZMVSWRH3D735C4XRTPJV6N3LQ,B074YHFCZH,1517387064392,5.0,0,1517387064392
AHW6TFJC5GKTIFIKKNN7NEXMMYNA,B009B4AYLQ,1400783273000,5.0,0,1400783273000
AFYBDTFIYSJVKHH7TYBT5H34XKMA,B00403QY94,1369185319000,5.0,0,1369185319000
AH6GJPX7ZFFJIWULK3ZQFJGEK3BQ,B005I0L69Q,1358516328000,5.0,0,1358516328000
AFYUZCLJIHHTBCSLSXXSVZA36QVQ,B002HJ377A,1372095233000,5.0,6,1372095233000
AGT4XVVSP2RGGLOVZRHUK3ZYQXKA,B0024NLOJ2,1245094733000,5.0,0,1245094733000
AFIOL3TXOWZYE4KEET5YEV5QFXKA,B004BR2FYW,1308493263000,5.0,1,1308493263000
AFTDNGJX5I2PHQ7VGC54UWKRBQEQ,B0035LBXUM,1400257175000,5.0,0,1400257175000
AEMPIHMTLRNKPLKQ4QC7M6KMTAAA,B005ID09SM,1388083797000,1.0,0,1388083797000
AF26ZTTN2DJL2PZVIBKM3LTTIEHQ,B00Q2JC290,1510200757027,4.0,0,1510200757027
AERZCHH2PN37APEEHTSD453YJN5Q,B077YBMKXL,1612239713305,3.0,0,1612239713305
AECWXZFWMRPWQ7TKMPE4L7I6VOAQ,B00ITPPK0I,1437545342000,1.0,1,1437545342000
AEL42NGLJMRYW3PYWVIV7BXZLBMQ,B00NB5Q3PC,1400512298000,3.0,1,1400512298000
AHINE5HDR5MN2CJQ6BJO7PFNPGIQ,B01DNUHJC0,1496652201000,5.0,0,1496652201000
AHKQIEBAMKML4PQBDLETRPCNFCCQ,B004OQKPOC,1371311853000,5.0,0,1371311853000
AHH2QVSSXVYCAZ5UEJFJQ4VER7YQ,B077TZT2SM,1555447893337,3.0,0,1555447893337
AGZOGDMF7YPUP7MQEW7YTXW6L24A,B00KYM1DBE,1617297703489,5.0,0,1617297703489
AGBMPYXR333JWAYYQDLOZRPVL47A,B00FJ64CWW,1393449617000,4.0,0,1393449617000
AESQUBQ72U4HZCEE2L6DR3EFDL3A,B07MFZ438G,1576314350081,4.0,0,1576314350081
AGHAYHB5WPXOIR2XKJWOH4UVYKUQ,B09CNM2S92,1371211718000,5.0,0,1371211718000
AELG4IYVSNTHG7MIV2IP7VFHL74Q,B008JE8WUY,1369398115000,5.0,0,1369398115000
AFV44ZENF3JDOJBRDXFC4CTC4CPA,B008KZECXI,1372023957000,5.0,0,1372023957000
AEOKNM7GFPCDILB6P6IY3BIOAYMA,B000ARKMQA,1394119388000,5.0,0,1394119388000
AHKOHL7DIJXUKTILVUX62BUBXC4A,B008JE8WUY,1487723773000,5.0,0,1487723773000
AHFAXIGG7I7L5KS3QLBC4B7X7F3A,B00FJ22RN2,1387376302000,2.0,3,1387376302000
AHWGI6IB5RLE6ZD5ALUJB3O43INA,B0009KNC5Q,1400072214000,5.0,1,1400072214000
AE4BX5JFPK76PK4SJ5PDBTGM2MPA,B01IAKCZEK,1400306998000,4.0,1,1400306998000
AG5RLZ5MWDPI3KNEB5WY5JV53NRA,B07KMXCN2P,1380388177000,3.0,0,1380388177000
AHB5OISFBLRYTI5IRRFV74OWJUJA,B002BH4LXM,1360069957000,5.0,0,1360069957000
AE7CFDGATP77TW3O56GRCO2LJFCQ,B006LVYXW8,1369392470000,4.0,0,1369392470000
AEIFBIQNX5SXMOPS3DLKTZURMYYA,B076W7THDW,1524192853149,5.0,0,1524192853149
AHAE7CSGYCVOGDOBRQ6NL5TCXRRA,B0058XHGT2,1359478348000,5.0,5,1359478348000
AH7XPDJHYTYNJERHBXA33SPWBTIA,B004T9X2YE,1339415079000,5.0,1,1339415079000
AEBZZHSMCEFWTGCBOMJG3BN3UIYA,B007GWTI44,1360940537000,5.0,0,1360940537000
AHYZG3BG3EPNOQQOHJBEVGXDL76A,B07FQSCXYB,1465924034000,1.0,0,1465924034000
AF4NJDHNZFKIIGD723ZOHYXFYXOQ,B0029F1PVC,1274816194000,3.0,0,1274816194000
AHO44X6OC646HSPZGNAWI6XSBTQQ,B0989NKX28,1581988333121,5.0,0,1581988333121
AGHW4OKKZR5JBXDLIJV7RBSOYFYQ,B0C4FVP1ZW,1480780867000,5.0,2,1480780867000
AE4AR4BXKV3CICEMCUFZO4DDPXQA,B00775OP3Y,1337840106000,5.0,0,1337840106000
AFN7EEB6NVK7F5PIKEBNJKQZMSUQ,B004VKZXI4,1371263586000,3.0,0,1371263586000
AFCN6FZYAW2YAQDFXXT3ZIDRJWAA,B008MUIKSE,1368018526000,5.0,0,1368018526000
AFGHN4ZKQF5UDVXYL2SF742VH47Q,B00KF3BX5I,1496953256000,5.0,0,1496953256000
AFUIS5ISW3CTOLGE7MU262B53IXA,B001BFOG7Q,1262878073000,1.0,3,1262878073000
AH3OEHVBG757MPBFQCPRTNR3XIHQ,B004IJFOM8,1337649077000,5.0,0,1337649077000
AFSHEFWBUM2KNXL2RMKGVJ6TIOEA,B00MA5OX38,1422286783000,5.0,1,1422286783000
AETRVKK34DPWFMH7UHFS43AHYDNQ,B00AECXF3S,1372098722000,5.0,0,1372098722000
AF3A5SSZPRSK5CE6RP2OZXPJQENA,B0007MCQKI,1400597989000,5.0,1,1400597989000
AG57VPGB4AS7KRGDVIPFWWCUN7TA,B09M5LMQD5,1567986437710,5.0,0,1567986437710
AF55MEC2GL4WWVOBFUZKS5KAIH4Q,B00365F9G6,1371469901000,5.0,0,1371469901000
AEBNVKHT26BEDJGIJ5R7MKP7BONQ,B0058LTW7I,1336903423000,4.0,1,1336903423000
AE7BC3A3EW4G7AJSZLFRWPTR2TPA,B005OAEKCK,1344116430000,5.0,0,1344116430000
AFNCIFXG5DHMNBGQSIG3SQF7YUYA,B01BGM7JTK,1568694202286,5.0,0,1568694202286
AGB6DLUBNOWXYKWJWZOOQD45T5FA,B004N2K8OO,1359337378000,5.0,0,1359337378000
AGTAAMLEEW7E4NNIX2GPQRYCHFXA,B007RMTHQM,1371040247000,3.0,1,1371040247000
AGIOR7XK2OLG754BFTQSAHEMWYAQ,B008KLJNOK,1379757747000,5.0,0,1379757747000
AGJSPJ2LHKLVKRFDCMMPTWJFN7MQ,B002GP5YXK,1344377072000,1.0,2,1344377072000
AEGZIFZHX4NVUX5FDDM3G4BPZXWQ,B00CU8B4EQ,1394197313000,4.0,2,1394197313000
AH27KB4VTN4FDDLBK75XSD366SYQ,B005GI8UZ8,1358344821000,5.0,0,1358344821000
AGH66FYTJJAD3PUCT7P7TBMRFMNQ,B0080CXTMG,1371783386000,4.0,0,1371783386000
AH7X6B32OHXUHBZWDK5ERVVQ73FA,B00874VKDW,1393567812000,5.0,0,1393567812000
AHU2CPPORTKIYAE3IXN7SASKJ6ZA,B005TKIQSO,1335208667000,5.0,38,1335208667000
AGBUOAX4UB2DDD6MEO4ZYL6TJUJA,B001V8NUMA,1400349221000,5.0,0,1400349221000
AGKQFS2OF3RFOAWPH73VMVCQ43JA,B0064EYNZO,1369759152000,5.0,1,1369759152000
AFKVQE32W5R57UHFMLXLFTXLN5QQ,B008FEM9ZM,1370528445000,5.0,1,1370528445000
AGPOCEJ77AZW6QIDHKEJXAL7RQXA,B003MTR9IM,1358288567000,4.0,1,1358288567000
AEE6KRRPD4RQIRVHKPO4SCJRY47Q,B0030B2PG8,1369500675000,5.0,0,1369500675000
AF4NBORYDDTYWEBF7DDFKOE22LDA,B002Q8HM96,1379322759000,5.0,0,1379322759000
AE7XSJIDDDWOTDJQHNF4UDA3SV5A,B000A822PS,1232456235000,4.0,0,1232456235000
AEZ24PPURN2NCJVC6UXKZEJGWMPA,B007A4A9KA,1369967150000,2.0,0,1369967150000
AFXYV2OPSV3MIH3EEFOT3YOBK6XA,B07BGMV4QQ,1539956232708,4.0,0,1539956232708
AHVDOWG56HXSQ3ZPBFY6IEOIZO2A,B00MUKK2HY,1510099793070,5.0,0,1510099793070
AGEJM5HIFGEXOGVJMPNRSJW24D2Q,B000OL7XEQ,1250611277000,5.0,0,1250611277000
AGD63JP2UHNEIYYD5Z53ZLX3B44Q,B00C1XQU7Q,1400020660000,2.0,0,1400020660000
AFRIVYWULVIX262AZ5QP6I6VC26Q,B00CW9SI60,1576251821463,4.0,0,1576251821463
AHZAVCKST2HZ275L5JTHWKXV2W6A,B07R4CHMQM,1340584234000,4.0,3,1340584234000
AFRDRET3JAGQIG5UCTC42WYNWQKQ,B003IG3XCK,1380157798000,5.0,0,1380157798000
AHV7HSMCMNRDUJMKQY6ZYUZTYJEA,B001D056K0,1247836498000,5.0,1,1247836498000
AGSOM744WMOONRG7J5FM7OMNATTQ,B00F5N2BZ4,1400073705000,2.0,0,1400073705000
AFKMAL2JX6S6VDNKUSVGJWABBQ7Q,B002HJ377A,1246790935000,1.0,9,1246790935000
AHTWD2MFF736PU3Q4AAG5FYMIYSQ,B002AMUJ34,1339555786000,4.0,6,1339555786000
AHSFW2J3WUGZVDRQJBG6OB4CF63Q,B003KVKYJI,1337976803000,5.0,0,1337976803000
AGVKZVZMCZGLP4UQPQSY2HUDTO3A,B088K4KLGZ,1593259854548,5.0,5,1593259854548
AEKKWOAFGV72LVEPOFHXYMOAK4AQ,B0C244BH5G,1493164734000,4.0,2,1493164734000
AG47VRSJITVLZOJ4D7SHACD2JJIQ,B0B5RZ2WYT,1477172439000,5.0,0,1477172439000
AFHHZT65HMDGJ7O3O6MAYOPXF2VA,B00BQDPOYM,1378857657000,3.0,1,1378857657000
AFZLWEYM3AHDMQ7LEBLJCURZJITA,B006K5L7PQ,1371507284000,4.0,0,1371507284000
AGKGONPGLP6H4D45WEXF3UY42ZLQ,B00MJY4DU8,1561034474562,5.0,0,1561034474562
AGJSW2B5KSOM7QJEM3WSN45FL5TA,B0773J7GSS,1539562933297,5.0,0,1539562933297
AG7RG35POZPBLIDAJ4KVSJNMP7GQ,B093QNV712,1608423425991,5.0,0,1608423425991
AFWFNXZZXOZUNB64J3GZOFLQCI2Q,B003UHUNH0,1339021063000,5.0,1,1339021063000
AHNZS2VMDVNJ7BA5S6WVSIRB3CEQ,B00567ZO9E,1343782554000,3.0,0,1343782554000
AG4LOSWNLJICVU5AHYWA4LI4TM5Q,B0BHMWT9SC,1387319653000,4.0,2,1387319653000
AFBZGXI4JOZGKWOU5SCRVOEAA2OA,B00EZQMCWE,1393590688000,5.0,0,1393590688000
AGSUE4EYD35MIAJSDAFJM7FTJ3LQ,B00BXM01U8,1371649238000,2.0,4,1371649238000
AEUDNUC24RR4FBEREVY72FF4FL5Q,B0016N8DZO,1273854809000,5.0,2,1273854809000
AEE3T7DVBPHGK7ALGIY2IEDQ43AA,B000J03NPU,1267737705000,3.0,0,1267737705000
AGAPC5QNHXMDUXBMRDOLU7CXD22Q,B07TVHSDMQ,1614710959635,5.0,0,1614710959635
AFS6TNVW4SASYTLKZHASF6N6AV6A,B0088WEJUE,1406026295000,5.0,0,1406026295000
AFKLPBBBOB2HB6LJAPACSFFDSWOA,B00BJRH7RW,1380146835000,5.0,1,1380146835000
AGTIO2WD5NFWNXTFO57MJYCA5KWA,B000YMQIRI,1217969189000,5.0,4,1217969189000
AFW23XO3W7AMWWM6Y7M22II3V65Q,B07YCVKNQF,1387992531000,3.0,0,1387992531000
AEQ377IWP6PJK772FIMHK4FM3EBA,B0BXR84NVN,1477344833000,5.0,0,1477344833000
AEQDDBVLUMH3QF5KUX7XWGAYQHAA,B002NPCJ5Y,1400666365000,3.0,0,1400666365000
AE3X72TTDKOTO7PXEDWEXMLG7XFA,B000WCPAQ0,1203183144000,5.0,0,1203183144000
AHVLYOAYAU7LCBHFB2NCG27BZIOA,B005X15DOO,1341713769000,5.0,0,1341713769000
AEMW4QLDPZVSZ6AIBVC5VBYTWFJA,B008RSMXTS,1388250094000,3.0,0,1388250094000
AGE4WRB4LP7AEE6ZIYDFS2UQJ2RQ,B07SB25F5J,1371718073000,5.0,0,1371718073000
AEWITRM6HJDMGKTZ5KEFUJ5GOVWA,B004X67H6W,1393388039000,5.0,0,1393388039000
AGGU3EWRHBP6LBE74PAIJK3N3XHA,B005CSOGFU,1394043497000,4.0,0,1394043497000
AFRL4ZKDVY5GYUGN75AHCZ4FM5QA,B00DG7GKPS,1394474253000,5.0,6,1394474253000
AFO2NWUIKLDYECVYYTFNNC73SPHQ,B005K7T27A,1358552023000,5.0,0,1358552023000
AHOAH6FPCQ3JDGPEQ6WBESWBBWHA,B00DJSRER2,1420747240000,5.0,0,1420747240000
AFELVM2SMWYEULWS6BK7SLK32N2A,B07C178XXJ,1598246929115,5.0,0,1598246929115
AHTJSDQX7OWOM2NHWVCT35P5KUNA,B0195657IO,1486827057000,5.0,0,1486827057000
AEBOCIEG57Z352JREEVV2NENMIBA,B000WGB38U,1339349596000,5.0,0,1339349596000
AGNDC5I2N2BPV7UILH67WC7EIGJQ,B000QXGTVK,1345345632000,2.0,1,1345345632000
AEYMVC465M2CUSLBGYBCH7XNR4HQ,B01A7N93C0,1387808451000,5.0,0,1387808451000
AEV6DUEDOMGRAF6TEESQQO7MIPQQ,B00LKY093I,1420915247000,4.0,2,1420915247000
AHPC6RDWQ5WF2J5DAZDXQWFHLXYA,B07BMSN3YW,1361192025000,5.0,0,1361192025000
AGEB2JYONOBNKWAWPIGGNRPV5COQ,B00BI3U6DY,1368787954000,4.0,1,1368787954000
AFXITZKT3IPYX5T4U366FSG3WSDQ,B00EE7J0MO,1400180663000,4.0,1,1400180663000
AHS5GXGF4YMGT4HXYROQJSTLOQNA,B0018AWIDI,1274480318000,4.0,0,1274480318000
AFF3UIQKEUBMJPT2EN6M6BXZNBZA,B005EVC5QM,1380418736000,5.0,0,1380418736000
AH7YL3PMUPNJQRP27BYNLOU4LD2A,B000HOPSW4,1370192328000,5.0,0,1370192328000
AHALQBRXOQ2GBMFNUQ6M2MMQWM6Q,B00E0HW2XC,1388256046000,5.0,1,1388256046000
AE2EWZEFD6R43U53UTEVSEJVXBRQ,B0773VFT2T,1379953048000,3.0,1,1379953048000
AHIQ66UPGFVPZVW3CBJJMPCGCUPA,B006RC9I4O,1370356746000,5.0,0,1370356746000
AHG6DGMZQKO66LEAEAGL5MEBXL7Q,B00NVAY886,1593098853493,4.0,0,1593098853493
AF6RGCRULI454FI3ESUKNO27BEDA,B07D3MZFFF,1456194160000,4.0,0,1456194160000
AHPR63U75VFXT3CXUETIKPH5764Q,B000E4C8BG,1229125846000,5.0,1,1229125846000
AG5MWNQ62HECWLPPNG4LM57UCO4A,B0089FUH4C,1399894378000,2.0,0,1399894378000
AHQPHS7EAEY4U72ASCT3TLO4LPJQ,B002NTGK4Q,1359057750000,5.0,0,1359057750000
AGTDJQLTD7ZI5GJDCNUGYIE256NQ,B005CDBZKE,1358381645000,5.0,0,1358381645000
AG5UDQGLOHTBT5M5LKSKL5HJAYQQ,B002QQ8GSY,1359830872000,4.0,0,1359830872000
AFGW5KNLEJ27HTHEFBRA4XSE2HLA,B07BSRCMSP,1425580720000,5.0,0,1425580720000
AFT7HDOZKVJ7RIM24JGDE64Y6ANA,B007SUFX3O,1359574616000,5.0,2,1359574616000
AGXNIXOFFFFDMHAGSEKIQVLTL7EQ,B005F07AU8,1379464985000,5.0,0,1379464985000
AGMTTNYFYY4C6VZBSXMVXIKYZKDQ,B000VB4RGG,1264550513000,3.0,0,1264550513000
AFHV4FHIKFJLN32LLABNWP5D54CQ,B06XPGQSQD,1516046215060,5.0,0,1516046215060
AEESR72675NNS6WEVPOCSRMSREDQ,B084D3DYW3,1592325305166,5.0,0,1592325305166
AEHGNLCCPNFBCWOVY6AVE5LFKC5Q,B0038M1XTE,1370439421000,5.0,0,1370439421000
AGSVL2TCMM6G76SJEB7ZIINPTZVA,B004DKSK4G,1359696543000,5.0,0,1359696543000
AEYGRJCTB54J7LB6KLAIQORTI3IQ,B00COXCG4Y,1387552580000,5.0,0,1387552580000
AEX6FEFJFEE4Y6LHDC3CNRSH3REQ,B000H6XE50,1370642637000,5.0,0,1370642637000
AH7TUPY7RULZQ7GT5U4JL26UUJWQ,B00EZPZTKW,1399888871000,3.0,0,1399888871000
AHJN3A5JN4FU7HOWFZPOAFXMXEPQ,B07F6JT5KG,1611724185917,1.0,0,1611724185917
AEDPGGKEMEQCPAUWKCOR6Z7LLRWQ,B07BRR5X2Y,1244736011000,5.0,1,1244736011000
AHSSIY5RRWQYKF2ZP7S32OKG2VJQ,B01BSJVQLI,1560112081468,1.0,2,1560112081468
AEAVXJMHZ6RDPXGMGETIKAMDFUOA,B007RDHZYC,1378997598000,4.0,1,1378997598000
AGCUY6D46T4LPU4ZQRIX67FNWKDA,B005I71YIC,1399975260000,3.0,0,1399975260000
AHZ2RWVF3HQI5RMOICV3H4VTVU2Q,B07TVHSDMQ,1600118263129,1.0,2,1600118263129
AHNS2YXUV5QMMHLN4ORZ42WWM6QQ,B0936QP9RG,1379971810000,4.0,0,1379971810000
AFW3SGDQGJOJXTMJX3MILJA3DGRQ,B002G9UDOG,1342386896000,5.0,4,1342386896000
AEENLAKJS4ZHXUXOWLCXHHCA2E4A,B00567ZONK,1371054431000,4.0,1,1371054431000
AFW65R52WVY4FU7AIE77YF3MTUNQ,B001QXBZXG,1274236882000,4.0,0,1274236882000
AFU5L3K646XUJMF5M6XHBEJLPGKQ,B0039RHRHK,1344906800000,2.0,0,1344906800000
AFGDKLP2JTB3533KFUBU75JKD2UA,B009L3C8HK,1400729698000,5.0,0,1400729698000
AF4U6I4KHCXD6PQXZMW6DDCVAAPA,B00O971R8O,1388258547000,4.0,1,1388258547000
AHPWFOUEU5KJEIMUQSN5CC35XMPQ,B01DJ2O3QC,1525483020101,5.0,0,1525483020101
AGSJ2GWPTGVB56YR7TY2XZ54VFEQ,B00L7PJ2S8,1419885375000,5.0,0,1419885375000
AFJ2MNJSQ4HQPQQCPRL2AAZDGENA,B001ASCPBI,1273178622000,5.0,0,1273178622000
AFL7JYXWYCKWH7DELSCYF2GTFTKQ,B0091SQO2A,1369836614000,5.0,0,1369836614000
AGZNBE4E6UKREF6AYE5IOKVAGYRQ,B002VPE1RU,1369750345000,5.0,0,1369750345000
AHURXT3JBWZRCTINYEMFGK5FIN7A,B01CTVFZWK,1380074764000,4.0,0,1380074764000
AGVUMZRJFF3K52PSM734Y626NUSQ,B000S5V96G,1225402543000,4.0,0,1225402543000
AF6HRPS2QE7CDD3LLGVXXWKWNVIA,B0B5RZ2WYT,1360173457000,5.0,0,1360173457000
AFAHB5EAHC26YC2QOROZE3VUDNGQ,B078586XPR,1579448713880,5.0,0,1579448713880
AGSZVMQTS3BZWVN55FNGEJN7LYAQ,B09HT4YFZW,1459362250000,2.0,4,1459362250000
AGONSZYK7JKP77GJFV6OBZQVZXBA,B00B7NEY7E,1400608810000,4.0,0,1400608810000
AEDJX6SGG5K3WIDMDCTCZQ5BXUGA,B009YNBTKO,1370721736000,5.0,1,1370721736000
AFJ4EIEIVW6V3N4G4646BKPMTLLQ,B000EZVV0E,1394148598000,2.0,5,1394148598000
AFRHA3CS4L3SPUDZYQM6EPQNCHEA,B005VLZ1TI,1371427302000,5.0,2,1371427302000
AG7XDP7L7OLMB2YCAYPZTJREDM2A,B0BHVWH95X,1361276398000,5.0,0,1361276398000
AFQ5SKTKHDL7CR5EYSF3ER3A75TA,B005D9MPMO,1379603047000,4.0,0,1379603047000
AEDTTRN2FCOOLPQ4JWTGUNYUC3PQ,B008MHX6N6,1380768261000,2.0,1,1380768261000
AEV2LMRAOAOZCRPZHTTYLCYGAGAQ,B005FUMYAE,1361116569000,5.0,5,1361116569000
AGGV6S6U22MDVSVVWJ7EZ2YQ7CLA,B005C9FUFO,1361243662000,5.0,3,1361243662000
AE4C6SZI24WTXPH6PE4XEJETQJZA,B07HB33JR4,1578606545841,5.0,0,1578606545841
AF353ASBTC4VDCSQWRNP2LEOVOGQ,B07MWGZLYH,1571311998807,5.0,0,1571311998807
AGRL5ZZDMUV5PAAG2F5C3XFN6KGQ,B08YL8K9CW,1370287617000,5.0,0,1370287617000
AG7NKVUYZ6XZTDCGFSZND3GM4CZQ,B08517BZMS,1592076489675,5.0,1,1592076489675
AFJ2QQ3PM3SRFCGMT7DMXRKKHPTQ,B00AENHKUQ,1372418594000,5.0,0,1372418594000
AGCXFZMB7A34LMG7WF4GXGVFX2JA,B01N1I5XH0,1548095378253,5.0,0,1548095378253
AFFR3YEEWWRWJ72CO6ZT6ZIXCQ7Q,B09VP8CCRK,1371535535000,4.0,0,1371535535000
AEEAM5POU64UIWUY2P6OUPXXGSKQ,B004FDRMZE,1358951040000,5.0,0,1358951040000
AHRZX35JZR2OUYX6BUSMAGNYWAPQ,B0969HTQ5D,1380143139000,2.0,0,1380143139000
AFLDSR5L6ID7XZ4PELOMLJDDMPIA,B077G9B47N,1613607581340,5.0,0,1613607581340
AFJ2FYZR53MDT2AYKQVO2DNKIO5A,B0BFS4M54V,1605924884667,5.0,0,1605924884667
AFTJLVZJHICJOQRP2CK3KUDUYMDQ,B0731F7J1W,1558227996298,5.0,0,1558227996298
AF6NC4PBRS6YCX4PHZRHGX66XVZQ,B005R4JM2G,1367529126000,3.0,1,1367529126000
